SEQN,Gender,Age,Race,Month of Exam,Active Duty,Deployed,Birth Country,Citizenship,TimeUS,EduKids,EduAdult,Marital Status,Language,NumbHH,HH Gender,HH Age,HH Edu,HH Marital,HH Sp Edu,Int Weight,MEC Weight,AHH Income,FAM Income
95341,2,0,3,1,0,0,1,1,0,0,0,0,1,4,2,3,2,1,0,11221.90698,11058.32192,9,8
95342,2,31,3,1,2,0,1,1,0,0,5,5,1,1,2,2,3,3,0,52488.07549,50783.90006,2,2
95343,2,61,6,0,2,0,2,1,7,0,4,1,1,4,2,4,2,1,0,23982.82267,0,0,0
95344,1,11,4,1,0,0,1,1,0,5,0,0,1,7,2,4,1,2,0,17111.96167,18413.99582,15,15
95345,2,17,4,2,2,0,1,1,0,11,0,0,1,4,2,4,2,1,1,10716.67117,11313.72976,5,5
95346,2,61,4,1,2,0,1,1,0,0,5,3,1,2,2,4,3,2,0,20258.50588,20467.40098,5,5
95347,1,9,3,0,0,0,1,1,0,3,0,0,1,4,2,2,2,1,0,17636.01532,0,5,5
95348,2,39,2,2,2,0,2,1,6,0,4,3,1,3,2,2,2,2,0,52481.13935,54064.36085,9,9
95349,1,14,4,1,0,0,1,1,0,8,0,0,1,6,2,3,2,2,0,22106.30696,22802.97971,7,7
95350,2,14,4,1,0,0,1,1,0,8,0,0,1,3,2,3,2,1,2,18933.23554,19534.42941,0,0
95351,2,25,6,1,2,0,2,1,6,0,5,5,1,5,1,3,3,1,3,19778.96145,22948.26832,15,15
95352,2,50,3,1,2,0,1,1,0,0,2,4,1,1,2,3,1,2,0,22936.83184,23938.50887,4,4
95353,2,39,1,1,2,0,2,2,5,0,4,5,2,7,2,3,1,1,0,27543.86148,28570.60746,4,4
95354,1,8,6,1,0,0,1,1,0,1,0,0,1,7,1,2,3,1,2,9360.154946,9808.667133,12,12
95355,1,14,1,2,0,0,1,1,0,8,0,0,1,3,2,3,2,3,0,21799.3255,22940.56696,13,13
95356,1,61,6,2,2,0,2,1,7,0,5,1,1,4,1,4,3,1,0,11043.14559,11260.35787,0,0
95357,2,56,4,2,2,0,1,1,0,0,3,2,1,3,2,3,2,2,0,36493.73828,41356.02728,3,3
95358,2,70,6,1,2,0,2,1,5,0,1,3,1,1,2,4,1,2,0,12742.23079,15017.15329,3,3
95359,1,2,4,1,0,0,1,1,0,0,0,0,1,4,2,2,1,1,0,6984.677609,7460.104559,4,4
95360,1,69,3,1,1,1,1,1,0,0,3,1,1,2,1,4,2,1,2,261021.8512,265875.4337,8,8
95361,1,72,3,1,1,1,1,1,0,0,4,2,1,2,1,4,2,2,0,81378.25049,90877.73058,7,7
95362,2,42,1,2,2,0,2,2,5,0,2,1,2,5,1,3,1,1,1,28183.05768,27806.42409,7,7
95363,1,2,4,2,0,0,1,1,0,0,0,0,1,3,1,4,2,2,0,11691.22296,11717.59783,9,9
95364,1,41,6,2,2,0,2,1,5,0,5,1,1,5,2,2,3,1,3,23257.7997,24425.16394,15,15
95365,2,0,3,1,0,0,1,1,0,0,0,0,1,6,1,3,2,2,0,18542.76219,19540.57228,6,6
95366,2,44,1,1,2,0,2,2,6,0,4,1,2,4,1,3,2,1,2,8225.158465,8715.790654,15,15
95367,2,55,1,2,2,0,1,1,0,0,5,1,1,7,2,3,3,1,2,40735.18719,42065.95707,15,15
95368,2,1,6,1,0,0,1,1,0,0,0,0,1,3,1,2,3,1,2,8810.387065,9005.132513,6,6
95369,2,15,3,2,0,0,1,1,0,10,0,0,1,5,1,4,2,1,2,28452.05279,28577.42124,7,7
95370,1,4,3,1,0,0,1,1,0,0,0,0,1,3,2,3,2,1,0,22689.97737,26137.78648,3,3
95371,1,7,3,1,0,0,1,1,0,1,0,0,1,5,2,3,3,1,2,50385.44417,53789.40482,15,15
95372,1,80,3,2,1,1,1,1,0,0,2,1,1,2,1,4,1,1,2,18622.66369,21646.96494,9,9
95373,1,13,3,1,0,0,1,1,0,6,0,0,1,6,1,2,2,1,2,74259.4814,76941.7416,15,15
95374,1,27,1,1,2,0,1,1,0,0,2,6,1,4,2,4,2,2,0,31286.14683,33867.63036,6,6
95375,1,56,7,1,2,0,2,1,8,0,4,1,1,2,1,3,2,1,3,18205.42769,19822.95987,15,15
95376,1,7,4,2,0,0,1,1,0,2,0,0,1,3,2,2,2,3,0,8212.228785,8810.454693,4,4
95377,1,63,3,2,2,0,1,1,0,0,5,1,1,2,1,4,3,1,0,34077.569,36499.19274,77,77
95378,2,80,4,2,2,0,1,1,0,0,4,2,1,2,2,4,2,2,0,12757.40295,14028.43007,7,7
95379,1,59,4,2,2,0,1,1,0,0,2,1,1,1,1,3,1,1,0,26324.07146,26045.96254,13,13
95380,1,62,3,1,2,0,1,1,0,0,4,3,1,1,1,4,2,2,0,17122.31494,16970.81582,6,6
95381,2,17,7,2,2,0,2,1,5,11,0,0,1,2,2,3,3,2,0,20523.87957,23744.36547,15,15
95382,1,60,4,2,2,0,1,1,0,0,3,1,1,4,1,4,2,1,2,14963.0807,15334.66745,15,15
95383,2,5,1,1,0,0,1,1,0,0,0,0,2,7,1,3,1,1,2,22342.2489,23686.3791,99,99
95384,2,0,3,2,0,0,1,1,0,0,0,0,1,3,2,2,3,1,0,11241.64824,13751.56901,7,7
95385,2,28,6,1,2,0,1,1,0,0,5,3,1,5,2,3,1,1,0,32012.56025,33140.03386,15,15
95386,1,5,3,0,0,0,1,1,0,0,0,0,1,4,2,2,2,1,0,26572.80772,0,4,4
95387,1,15,4,1,0,0,1,1,0,8,0,0,1,2,1,3,2,3,0,21784.00519,22127.45552,2,2
95388,1,17,4,2,2,0,1,1,0,12,0,0,1,2,2,2,2,3,0,13402.60182,14133.35359,5,5
95389,1,20,3,2,2,0,1,1,0,0,3,5,1,7,1,3,2,1,2,48242.06028,51743.92472,12,12
95390,2,46,3,0,2,0,1,1,0,0,4,1,1,2,2,3,2,1,2,19556.89453,0,6,6
95391,2,44,1,1,2,0,2,2,5,0,1,5,2,6,2,3,1,3,0,14037.35165,13626.20995,1,1
95392,1,21,3,2,2,0,1,1,0,0,3,5,1,5,1,2,2,3,0,61709.76467,70245.50053,12,12
95393,2,28,6,2,2,0,2,1,4,0,5,6,1,2,1,2,3,1,0,22549.95951,25437.66362,15,14
95394,1,47,1,1,2,0,2,1,6,0,2,1,2,3,1,3,1,1,1,38393.68273,42100.7427,7,7
95395,2,13,3,2,0,0,1,1,0,7,0,0,1,2,2,2,2,2,0,24898.86064,25686.65054,2,2
95396,2,13,4,2,0,0,1,1,0,8,0,0,1,3,2,3,3,3,0,21138.32444,21829.096,14,14
95397,1,68,3,1,2,0,1,1,0,0,1,1,1,4,1,4,1,1,1,27363.35904,27776.07399,5,5
95398,1,3,7,2,0,0,1,1,0,0,0,0,1,4,1,2,2,1,3,17225.86051,19124.13906,15,15
95399,2,13,3,2,0,0,1,1,0,8,0,0,1,7,1,3,2,1,3,25602.72817,27446.2768,14,14
95400,2,5,3,1,0,0,1,1,0,0,0,0,1,4,1,3,2,1,2,31472.51773,43070.23181,15,15
95401,2,80,3,1,2,0,1,1,0,0,2,2,1,1,2,4,1,2,0,18736.80652,25310.41964,15,15
95402,1,28,4,2,2,0,1,1,0,0,5,5,1,5,1,3,2,1,2,41336.70863,41520.10459,15,15
95403,2,49,3,2,2,0,1,1,0,0,5,3,1,2,2,3,3,2,0,32824.90519,33341.17642,5,5
95404,2,12,6,0,0,0,1,1,0,6,0,0,1,4,1,3,0,1,0,10976.66797,0,0,0
95405,1,53,6,2,2,0,2,2,5,0,5,1,1,2,1,3,3,1,3,14349.79453,14703.21073,14,14
95406,1,80,3,1,1,2,1,1,0,0,5,1,1,2,1,4,3,1,2,30205.44161,34730.59204,15,15
95407,2,1,4,1,0,0,1,1,0,0,0,0,1,5,1,2,2,3,0,13977.5363,15588.48366,15,15
95408,2,9,3,1,0,0,1,1,0,1,0,0,1,4,1,4,1,1,1,37415.64106,40821.37227,5,5
95409,2,6,3,1,0,0,1,1,0,0,0,0,1,7,2,2,2,3,0,58185.07592,63481.32966,14,14
95410,1,76,4,1,2,0,1,1,0,0,4,1,1,4,2,4,2,1,2,8929.34937,9841.094537,12,12
95411,1,71,4,2,1,1,1,1,0,0,4,1,1,2,1,4,2,1,3,10983.88403,11968.57967,15,15
95412,1,60,4,2,1,2,1,1,0,0,3,3,1,4,1,4,2,2,0,10454.35611,11548.25891,4,4
95413,2,51,3,1,2,0,1,1,0,0,4,3,1,1,2,3,2,2,0,31671.48702,30497.28308,3,3
95414,1,27,1,1,2,0,2,2,3,0,2,1,2,7,1,3,1,1,1,17176.19853,18318.61641,1,1
95415,2,36,3,2,2,0,1,1,0,0,5,1,1,3,1,3,3,1,3,238960.8009,271806.5667,15,15
95416,2,36,6,1,2,0,1,1,0,0,5,1,1,4,2,2,3,1,3,17335.67693,20562.1411,15,15
95417,1,63,1,1,2,0,1,1,0,0,3,2,1,1,1,4,2,2,0,13911.31827,14932.75075,3,3
95418,1,59,4,1,2,0,1,1,0,0,4,1,1,7,2,2,2,3,0,37267.7218,38960.83098,14,14
95419,1,68,6,2,2,0,2,1,6,0,5,1,1,2,1,4,3,1,3,11626.97696,11855.67287,12,12
95420,2,18,1,2,2,0,1,1,0,11,0,0,1,6,1,2,1,1,2,13043.77632,13314.02549,7,7
95421,1,78,3,2,1,2,1,1,0,0,3,3,1,1,1,4,2,2,0,13840.21503,14747.98684,6,6
95422,2,39,3,2,2,0,1,1,0,0,5,1,1,4,1,2,2,1,3,109134.004,113649.2867,15,15
95423,2,33,6,1,1,2,2,1,4,0,5,1,1,5,2,2,3,1,2,10888.33222,11579.98343,7,7
95424,1,40,3,2,2,0,1,1,0,0,5,1,1,5,1,3,3,1,3,374688.5351,373049.1014,15,15
95425,1,22,1,1,2,0,1,1,0,0,2,6,1,4,2,3,3,2,0,15407.50499,15717.71342,8,1
95426,1,0,1,1,0,0,1,1,0,0,0,0,1,7,1,2,2,1,2,6717.708989,7343.484,5,5
95427,1,62,4,2,2,0,1,1,0,0,3,5,1,1,1,4,2,3,0,8479.592096,8328.953949,3,3
95428,1,0,3,1,0,0,1,1,0,0,0,0,1,5,1,2,2,1,0,7547.881641,7107.205137,4,4
95429,2,60,1,2,2,0,2,2,7,0,1,2,2,2,2,4,1,2,0,9471.043568,9835.591865,1,1
95430,1,2,4,1,0,0,1,1,0,0,0,0,1,5,2,3,2,0,0,7516.10055,7819.42579,15,15
95431,2,66,3,2,2,0,1,1,0,0,4,1,1,2,1,4,2,1,2,32293.87477,32304.86977,6,6
95432,2,18,3,2,2,0,1,1,0,13,0,0,1,6,1,3,2,1,2,54495.50201,56219.71771,10,10
95433,2,11,4,1,0,0,1,1,0,4,0,0,1,6,2,3,2,2,0,11968.9041,12199.52262,9,9
95434,2,78,2,1,2,0,2,1,9,0,2,2,1,3,1,2,2,3,0,27174.93158,27937.17528,6,6
95435,2,15,6,1,0,0,1,1,0,9,0,0,1,6,2,3,2,1,2,8625.774119,9705.620926,13,13
95436,2,43,1,1,2,0,2,1,6,0,3,1,1,5,1,3,2,1,2,18391.89691,19837.27329,8,8
95437,1,23,6,1,2,0,1,1,0,0,4,5,1,4,2,4,3,1,2,15950.24126,17655.42445,8,8
95438,1,1,3,0,0,0,1,1,0,0,0,0,1,3,1,2,3,1,3,33179.00661,0,15,15
95439,1,3,3,0,0,0,1,1,0,0,0,0,1,4,1,2,2,1,3,41148.65269,0,15,15
95440,2,69,3,0,2,0,1,1,0,0,3,2,1,1,2,4,2,2,0,55453.14613,0,3,3
95441,1,0,3,1,0,0,1,1,0,0,0,0,1,3,1,2,2,1,2,9213.698832,9778.089313,7,7
95442,2,33,3,1,2,0,1,1,0,0,5,1,1,4,1,3,2,1,3,70179.60037,68219.20883,14,14
95443,2,0,3,2,0,0,1,1,0,0,0,0,1,4,1,2,2,1,2,9778.060208,9253.19768,6,6
95444,2,37,3,2,2,0,1,1,0,0,2,6,1,5,2,2,1,1,0,34937.30985,40615.68616,6,6
95445,2,24,2,2,2,0,1,1,0,0,2,5,1,6,2,2,0,3,0,27662.54582,31059.56252,13,13
95446,1,42,1,1,2,0,1,1,0,0,5,5,1,4,1,2,3,3,0,43544.41477,42497.49216,15,7
95447,2,70,1,1,2,0,1,1,0,0,3,1,1,2,2,4,2,1,2,13194.5786,14108.30812,6,6
95448,1,80,3,1,2,0,1,1,0,0,3,2,1,1,1,4,2,2,0,51805.3411,54197.26449,6,6
95449,1,55,2,1,2,0,2,1,8,0,2,1,2,4,2,3,2,1,1,30947.7813,33447.76811,15,15
95450,1,38,4,1,2,0,1,1,0,0,3,6,1,6,2,3,1,1,0,32187.79365,33006.73337,5,5
95451,2,3,1,2,0,0,1,1,0,0,0,0,1,7,2,3,1,2,0,23402.00688,25126.93368,0,0
95452,1,38,3,2,2,0,1,1,0,0,4,1,1,4,2,3,1,1,2,16464.50962,16474.49324,6,6
95453,1,39,1,1,2,0,2,2,6,0,1,1,2,6,1,2,1,1,3,9203.272775,11352.45678,15,15
95454,1,60,1,1,1,2,1,1,0,0,4,5,1,1,1,4,2,3,0,15731.09053,16434.45977,8,8
95455,1,47,2,2,2,0,2,2,6,0,1,5,2,3,1,3,1,3,0,27373.77872,27419.04671,12,4
95456,1,6,1,1,0,0,1,1,0,1,0,0,1,5,2,2,2,1,0,10648.00907,10809.62991,14,14
95457,2,16,4,1,0,0,1,1,0,10,0,0,1,6,2,3,2,2,0,20008.51596,20662.36692,7,7
95458,1,10,1,2,0,0,1,1,0,4,0,0,1,7,1,2,2,1,2,18078.35759,18712.09922,8,8
95459,1,63,1,1,2,0,2,1,7,0,2,1,1,2,1,4,1,1,2,13389.82786,13627.95022,6,6
95460,2,11,1,1,0,0,1,1,0,5,0,0,2,7,1,3,1,1,2,17091.08383,17969.36213,14,14
95461,2,8,4,2,0,0,1,1,0,3,0,0,1,5,1,2,1,1,2,11676.0335,11999.37976,1,1
95462,2,4,7,1,0,0,1,1,0,0,0,0,1,4,1,2,3,1,3,12264.98677,12339.98363,8,8
95463,1,19,1,1,2,0,2,2,99,13,0,0,1,7,2,2,1,1,1,20052.39953,20947.39364,99,99
95464,2,3,3,1,0,0,1,1,0,0,0,0,1,3,1,2,0,1,3,25524.37212,27954.48741,15,15
95465,2,56,1,1,2,0,2,2,6,0,1,1,2,7,1,4,0,1,1,21513.59262,21495.36286,8,8
95466,1,52,3,2,1,2,1,1,0,0,5,1,1,4,1,3,3,1,0,36902.26837,38663.98537,7,7
95467,2,80,3,2,2,0,1,1,0,0,4,1,1,1,2,4,2,1,0,14532.04807,15043.68351,4,4
95468,1,63,3,2,2,0,1,1,0,0,4,1,1,2,1,4,2,1,0,71317.94729,76660.21029,15,15
95469,1,28,3,2,2,0,1,1,0,0,5,5,1,1,1,2,3,3,0,387879.296,419762.8365,6,6
95470,1,3,1,2,0,0,1,1,0,0,0,0,2,3,2,2,1,3,0,40243.12712,43913.58613,2,2
95471,1,80,3,1,1,1,1,1,0,0,5,3,1,1,1,4,3,2,0,85892.83967,96300.8851,9,9
95472,1,34,3,1,2,0,1,1,0,0,5,5,1,3,1,2,3,3,0,186452.3715,192201.5851,15,15
95473,1,36,3,2,2,0,1,1,0,0,2,6,1,2,2,2,2,3,0,117609.3224,121002.2187,7,5
95474,2,34,4,2,2,0,1,1,0,0,4,4,1,2,2,2,2,2,0,12735.87022,13334.3669,3,3
95475,2,8,4,1,0,0,1,1,0,2,0,0,1,4,2,2,2,3,0,8713.786503,8783.128864,4,4
95476,1,8,4,1,0,0,2,2,1,3,0,0,1,4,2,2,1,1,2,19733.57693,21964.1522,6,6
95477,2,13,6,2,0,0,1,1,0,7,0,0,1,7,1,2,3,1,2,9500.489251,10807.20253,12,12
95478,1,11,2,2,0,0,1,1,0,4,0,0,1,4,2,2,2,1,0,30527.41425,31654.19836,6,6
95479,2,57,3,1,2,0,1,1,0,0,4,1,1,3,2,3,2,1,2,114014.7901,110610.0315,15,15
95480,1,71,3,1,2,0,1,1,0,0,5,1,1,2,2,4,2,1,3,119214.8075,128366.1441,14,14
95481,1,19,3,2,2,0,1,1,0,13,0,0,1,4,2,3,1,2,0,39506.92253,39587.51158,9,9
95482,2,14,6,1,0,0,1,1,0,8,0,0,1,6,2,3,3,1,3,10340.38308,11762.61677,77,77
95483,2,0,3,1,0,0,1,1,0,0,0,0,1,3,2,2,3,1,3,16767.45011,17657.00433,14,14
95484,1,80,4,2,1,1,1,1,0,0,3,1,1,2,1,4,2,1,2,12732.68181,13064.30458,4,4
95485,1,18,3,2,2,0,1,1,0,12,0,0,1,5,1,3,3,1,3,73205.56286,74791.15034,15,15
95486,2,36,4,2,2,0,1,1,0,0,5,1,1,5,1,2,3,1,3,52357.73379,52626.09179,15,15
95487,1,17,4,2,2,0,1,1,0,11,0,0,1,5,2,2,2,2,0,17860.71417,18223.51503,1,1
95488,2,21,3,1,2,0,1,1,0,0,2,1,1,5,1,2,0,3,0,85242.16637,93137.87592,9,9
95489,2,9,3,2,0,0,1,1,0,4,0,0,1,5,1,3,2,2,0,15274.16652,16757.59214,6,6
95490,1,13,7,2,0,0,1,1,0,7,0,0,1,3,2,3,3,2,0,15907.68842,15961.15813,14,14
95491,1,2,2,2,0,0,1,1,0,0,0,0,1,7,2,3,2,1,2,16362.33962,17219.99966,15,15
95492,2,80,3,2,2,0,1,1,0,0,5,2,1,2,2,4,3,2,0,87275.08749,99298.38352,6,6
95493,1,25,3,2,2,0,1,1,0,0,3,1,1,2,1,2,2,1,2,111128.0705,116802.7084,7,7
95494,2,22,2,2,2,0,1,1,0,0,3,6,1,3,2,2,2,1,0,34229.65322,36964.57003,6,6
95495,1,75,3,1,1,2,1,1,0,0,4,3,1,1,1,4,2,2,0,7531.299586,8342.51782,4,4
95496,2,10,4,1,0,0,1,1,0,4,0,0,1,4,2,2,2,3,0,18738.26927,19157.06109,7,7
95497,1,6,3,2,0,0,1,1,0,0,0,0,1,5,2,2,2,1,1,34789.33651,37400.68972,9,9
95498,1,3,2,0,0,0,1,1,0,0,0,0,1,5,2,2,1,1,0,37801.04483,0,1,1
95499,1,52,4,2,1,1,1,1,0,0,4,4,1,2,1,3,2,2,0,20761.98682,22162.48648,12,12
95500,2,61,3,2,2,0,1,1,0,0,1,1,1,2,2,4,1,1,2,30175.98736,32474.29017,2,2
95501,2,25,3,1,2,0,1,1,0,0,3,4,1,4,2,2,2,2,0,70717.23824,78101.48444,5,5
95502,1,1,3,1,0,0,1,1,0,0,0,0,1,5,1,3,3,1,3,16283.59203,16814.28474,9,7
95503,1,52,1,1,1,2,1,1,0,0,4,4,1,1,1,3,2,2,0,33247.78326,35564.77971,15,15
95504,2,61,3,1,2,0,1,1,0,0,3,1,1,3,1,4,2,1,2,68538.53968,68318.59949,6,6
95505,1,29,3,1,2,0,1,1,0,0,5,1,1,2,1,2,3,1,2,173892.7533,192081.5473,9,9
95506,1,48,6,2,2,0,2,2,1,0,5,1,1,1,1,3,3,1,0,11844.95345,11857.66284,15,15
95507,1,2,4,2,0,0,1,1,0,0,0,0,1,3,2,2,2,3,0,6605.149598,6996.908445,1,1
95508,1,63,4,2,2,0,1,1,0,0,2,3,1,2,1,4,1,2,0,6645.832095,6854.802383,4,4
95509,2,51,3,1,2,0,1,1,0,0,4,1,1,4,2,3,2,1,3,80432.10783,77738.73935,10,10
95510,2,51,6,2,2,0,2,1,7,0,3,1,1,3,2,3,2,1,2,11317.85341,12748.95466,14,14
95511,2,56,4,0,2,0,2,1,7,0,5,1,1,3,1,4,3,1,3,27356.49278,0,15,15
95512,2,0,3,0,0,0,1,1,0,0,0,0,1,6,1,2,1,1,0,10546.05381,0,8,8
95513,2,3,4,2,0,0,1,1,0,0,0,0,1,6,1,2,2,1,0,16609.09422,16693.01407,6,6
95514,1,35,1,1,2,0,1,1,0,0,3,1,1,6,2,2,2,1,2,62394.24103,66932.82546,14,14
95515,1,69,4,2,2,0,1,1,0,0,4,2,1,2,1,4,2,2,0,16835.81027,18798.44276,77,77
95516,1,15,4,1,0,0,1,1,0,9,0,0,1,7,2,4,1,2,0,24897.54859,25480.08525,15,15
95517,2,19,1,0,2,0,1,1,0,13,0,0,1,5,1,3,2,1,2,18618.3903,0,15,15
95518,1,16,7,2,0,0,1,1,0,10,0,0,1,7,1,3,2,1,2,6984.886812,7015.065602,6,6
95519,2,53,3,2,2,0,1,1,0,0,4,5,1,1,2,3,2,3,0,51531.62363,50454.83089,4,4
95520,2,4,4,1,0,0,1,1,0,0,0,0,1,3,2,2,2,3,0,16945.70477,18826.67121,1,1
95521,1,13,7,1,0,0,1,1,0,7,0,0,1,5,2,3,3,1,0,5212.846426,5116.159426,9,9
95522,2,22,3,2,2,0,1,1,0,0,4,5,1,2,2,2,2,3,0,144839.6501,145674.5383,8,1
95523,2,9,3,2,0,0,1,1,0,3,0,0,1,5,1,3,2,1,0,14799.81353,15808.54013,3,3
95524,2,62,1,1,2,0,2,1,6,0,1,1,2,7,1,4,1,1,1,9406.489899,10101.53918,99,99
95525,2,51,4,1,2,0,1,1,0,0,3,5,1,3,2,3,2,3,0,37088.89083,41195.17134,6,6
95526,2,80,7,2,2,0,1,1,0,0,3,3,1,2,2,3,2,2,0,21908.36898,22700.38712,6,6
95527,1,58,3,1,2,0,1,1,0,0,3,3,1,2,2,3,2,1,0,35724.98041,35813.71196,5,3
95528,2,75,3,1,2,0,1,1,0,0,5,1,1,2,1,4,0,1,3,70284.63359,75823.29533,15,15
95529,2,2,4,0,0,0,1,1,0,0,0,0,1,5,1,2,1,1,0,10921.47443,0,8,8
95530,1,0,2,1,0,0,1,1,0,0,0,0,1,3,1,2,2,1,2,8957.656105,9137.005097,8,8
95531,1,58,3,2,2,0,1,1,0,0,5,3,1,1,1,3,3,2,0,252825.1745,266075.6725,15,15
95532,1,24,1,0,2,0,1,1,0,0,4,5,1,6,1,3,1,1,1,62769.51933,0,10,10
95533,1,68,3,1,2,0,1,1,0,0,3,6,1,2,2,3,2,2,0,32125.89843,30983.03051,6,4
95534,2,67,2,2,2,0,2,1,7,0,1,5,1,2,2,4,3,2,0,8637.052719,9262.114604,5,5
95535,1,46,7,2,1,1,2,1,8,0,4,3,1,2,2,4,1,2,0,12918.16881,13778.41419,4,4
95536,1,11,4,1,0,0,1,1,0,5,0,0,1,3,2,3,3,0,0,13964.25546,17380.57593,15,15
95537,1,48,6,1,2,0,2,1,5,0,5,1,1,3,2,3,3,1,3,12316.30217,12421.7096,10,10
95538,1,1,3,1,0,0,1,1,0,0,0,0,1,7,2,4,2,2,0,16815.69316,17302.53853,3,3
95539,1,69,4,2,1,1,1,1,0,0,5,1,1,2,1,4,3,1,3,9978.883652,10429.57726,5,5
95540,1,68,1,1,2,0,2,1,8,0,1,1,2,7,1,4,1,1,1,6142.421759,6404.965554,4,4
95541,2,65,1,1,2,0,2,1,8,0,1,2,2,3,2,4,1,2,0,7801.254,8183.077115,8,8
95542,2,56,4,1,2,0,1,1,0,0,4,1,1,3,1,3,2,1,2,15575.37903,15912.51682,10,10
95543,2,28,6,1,2,0,2,2,3,0,5,1,1,3,2,2,3,1,0,30446.95514,30303.45706,15,15
95544,1,29,3,1,2,0,1,1,0,0,4,1,1,3,1,2,2,1,3,170834.4847,183981.3769,15,15
95545,1,14,6,1,0,0,2,2,2,7,0,0,1,6,1,4,1,1,1,9986.806641,10011.39661,3,3
95546,1,15,1,1,0,0,1,1,0,9,0,0,1,4,2,4,2,2,0,25179.48754,25702.42251,9,9
95547,1,57,7,1,1,2,1,1,0,0,3,3,1,3,1,3,2,2,0,15186.63521,16456.3488,12,6
95548,1,28,3,1,2,0,1,1,0,0,3,5,1,2,1,2,2,3,0,161466.0999,168445.7087,8,3
95549,2,53,1,1,2,0,1,1,0,0,5,1,1,2,2,3,3,1,0,22311.09746,21531.65544,15,15
95550,1,62,3,2,2,0,1,1,0,0,3,6,1,3,2,3,2,1,0,54850.826,57787.53616,5,5
95551,2,57,1,1,2,0,2,2,4,0,1,4,2,7,2,2,1,1,1,11773.86788,11523.4911,99,99
95552,1,5,4,2,0,0,1,1,0,0,0,0,1,5,1,2,2,1,2,9162.359998,10226.49175,6,6
95553,1,79,4,2,2,0,2,1,8,0,5,2,1,2,1,4,3,2,0,11903.05548,12504.94284,10,10
95554,1,7,3,2,0,0,1,1,0,2,0,0,1,5,1,3,2,1,2,14594.10588,15360.73763,6,6
95555,1,18,1,1,2,0,1,1,0,13,0,0,1,7,1,4,0,1,1,37026.47185,39274.32172,8,8
95556,1,41,2,2,2,0,1,1,0,0,4,4,1,3,1,3,2,2,0,62311.2142,60911.38323,15,15
95557,2,79,4,2,2,0,1,1,0,0,5,3,1,1,2,4,3,2,0,32388.88082,34916.84404,12,12
95558,1,56,1,0,2,0,2,2,7,0,1,1,2,3,1,3,1,1,1,16778.63869,0,3,3
95559,2,42,3,2,2,0,1,1,0,0,5,3,1,5,1,3,2,2,0,35490.01354,43683.89601,6,6
95560,1,1,2,2,0,0,1,1,0,0,0,0,2,5,2,2,1,1,0,19206.92698,20194.38268,99,99
95561,1,63,4,1,1,1,1,1,0,0,3,3,1,2,2,4,2,2,0,10143.2805,10934.91045,2,2
95562,2,1,4,1,0,0,1,1,0,0,0,0,1,4,2,2,1,1,0,9388.212695,10019.25413,4,4
95563,2,46,3,1,2,0,1,1,0,0,4,1,1,2,2,3,2,1,3,86504.24725,88092.72232,15,15
95564,1,11,6,2,0,0,1,1,0,4,0,0,1,4,1,3,2,1,2,9523.647272,10094.09,15,15
95565,1,29,6,1,2,0,1,1,0,0,3,1,1,7,1,4,1,1,1,48336.00236,63053.83589,7,7
95566,2,78,3,1,2,0,1,1,0,0,2,3,1,1,2,4,1,2,0,27731.31672,31072.00797,3,3
95567,1,1,7,2,0,0,1,1,0,0,0,0,1,7,1,3,2,1,2,5249.623172,5221.760011,15,15
95568,2,34,6,1,2,0,2,2,3,0,5,1,1,2,1,2,3,1,3,17703.30518,19305.10949,0,0
95569,2,23,4,2,2,0,1,1,0,0,5,5,1,3,1,3,2,1,3,21250.50816,23502.91297,14,14
95570,2,2,3,2,0,0,1,1,0,0,0,0,1,4,1,2,2,1,3,15190.69114,15773.57834,6,6
95571,2,54,3,2,2,0,1,1,0,0,4,1,1,4,2,3,2,1,2,67373.6307,65525.80343,12,12
95572,1,75,3,2,2,0,1,1,0,0,4,1,1,2,1,4,2,1,2,43623.1136,44391.27306,77,77
95573,1,23,3,2,2,0,1,1,0,0,3,5,1,2,1,2,2,3,0,104246.6215,115955.1753,15,15
95574,2,36,3,1,2,0,2,2,2,0,5,3,1,2,2,2,3,2,0,75530.47228,74480.81508,5,5
95575,1,64,4,1,2,0,1,1,0,0,3,3,1,1,1,4,2,2,0,15651.85718,16873.40271,7,7
95576,2,73,3,2,2,0,1,1,0,0,4,1,1,2,2,4,2,1,3,58811.16062,60065.88486,9,9
95577,2,63,3,2,2,0,1,1,0,0,3,1,1,2,1,4,2,1,2,70054.41458,70721.94835,6,6
95578,2,62,6,2,2,0,2,1,8,0,5,1,1,2,2,4,3,1,3,6558.374322,6861.16386,14,14
95579,1,54,4,1,1,2,1,1,0,0,5,3,1,1,1,3,3,2,0,26768.83771,25924.80182,5,5
95580,1,1,2,1,0,0,1,1,0,0,0,0,2,7,2,2,1,1,0,15454.55628,16678.05466,77,77
95581,2,44,6,2,2,0,2,1,4,0,3,1,1,5,1,3,3,1,2,11664.59892,11833.57897,8,8
95582,2,32,6,2,2,0,2,2,3,0,5,1,1,2,1,2,3,1,3,12286.59519,14234.79924,15,15
95583,2,69,1,2,2,0,1,1,0,0,3,1,1,2,1,4,1,1,2,19269.21517,20798.29245,7,7
95584,1,9,3,2,0,0,1,1,0,3,0,0,1,5,1,2,2,1,2,97190.58734,103756.6292,15,15
